BookUrl,NumberOfTweets,Readers,Language,AuthorUrl
https://leanpub.com/funretrospectives,,879,English,https://leanpub.com/u/tainacaetano,https://leanpub.com/u/paulocaroli
https://leanpub.com/entarch,,1007,English,https://leanpub.com/u/peterdoomen
https://leanpub.com/appropriatebehaviour,,361,English,https://leanpub.com/u/graham1
https://leanpub.com/adventuresofabiggirlinaflatcity,,16,Язык книги Русский язык(Russian),https://leanpub.com/u/yulich1978
https://leanpub.com/Improve_your_security,,496,English,https://leanpub.com/u/sorinmustaca
https://leanpub.com/power_lines,,,English,https://leanpub.com/u/caracabe
https://leanpub.com/China2014,,,English,https://leanpub.com/u/woodegg
https://leanpub.com/jolshishura,,,Bengali,https://leanpub.com/u/suhreed
https://leanpub.com/laravel4documentation,,1181,English,https://leanpub.com/u/fsalehpour
https://leanpub.com/scalingphp,,57,English,https://leanpub.com/u/stevecorona
https://leanpub.com/coffeescript,,2710,El idioma del libro: Español,https://leanpub.com/u/soyjavi
https://leanpub.com/marionette-gentle-introduction,,2416,English,https://leanpub.com/u/davidsulc
https://leanpub.com/gaiafromabove,,49,English,https://leanpub.com/u/huchengtw,https://leanpub.com/u/stevechung,https://leanpub.com/u/pychen,https://leanpub.com/u/yurenju,https://leanpub.com/u/crh0716,https://leanpub.com/u/anonymous1KDfeNwqLBORxzWNQBkiRp,https://leanpub.com/u/dwi2,https://leanpub.com/u/eragonj,https://leanpub.com/u/evanxd,https://leanpub.com/u/lukechang,https://leanpub.com/u/snowmantw
https://leanpub.com/lekcje,,29,Polish,https://leanpub.com/u/marekkowalczyk
https://leanpub.com/understandinges6,,100,English,https://leanpub.com/u/nzakas
https://leanpub.com/NextPracticeEA,,34,English,https://leanpub.com/u/richardveryard
https://leanpub.com/gettingvalueoutofagileretrospectives_ES,,,El idioma del libro: Español,https://leanpub.com/u/lmsgoncalves,https://leanpub.com/u/benlinders
https://leanpub.com/zomopolis,,,English,https://leanpub.com/u/rghart
https://leanpub.com/ryphna_s_notebook,,4,English,https://leanpub.com/u/ryphna
https://leanpub.com/focusintegral,,,El idioma del libro: Español,https://leanpub.com/u/juanmanuelferrera
https://leanpub.com/rareorchid,,5,English,https://leanpub.com/u/heatherhpogson
https://leanpub.com/switchplus-wp,,,Sprache: Deutsch
https://leanpub.com/cpp_for_dinosaurs,,17,English,https://leanpub.com/u/nickeconomidis
https://leanpub.com/PropheticPoetry,,7,English,https://leanpub.com/u/andrecronje
https://leanpub.com/deadlyalliancethegearsofwar,,,English,https://leanpub.com/u/dragonsnake9989
https://leanpub.com/marionetteexpose,,1663,English,https://leanpub.com/u/xjackk
https://leanpub.com/ThePolarBearer,,,הספר כתוב בשפה: עברית,https://leanpub.com/u/ideetsivan,https://leanpub.com/u/guysivan
https://leanpub.com/blissercise,,,English,https://leanpub.com/u/jimkitzmiller
https://leanpub.com/shieldingadyinglight,,2,English,https://leanpub.com/u/zanedickens
https://leanpub.com/gsd-laravel-tr,,3,Dil: Turkish,https://leanpub.com/u/chuckheintzelman,https://leanpub.com/u/sineld
https://leanpub.com/ilvascellodeldiavolo,,5,Lingua del libro: italiana,https://leanpub.com/u/alessandrapoma
https://leanpub.com/nysfederations,,,English,https://leanpub.com/u/donaldrnoyes
https://leanpub.com/changeartistry,,87,English,https://leanpub.com/u/estherderby,https://leanpub.com/u/jerryweinberg,https://leanpub.com/u/johannarothman,https://leanpub.com/u/dongray
https://leanpub.com/laravel-testing-decoded,,2166,English 日本語 italiana magyar,https://leanpub.com/u/jeffreyway
https://leanpub.com/ladyandthehawk,,2,English,https://leanpub.com/u/iskiea
https://leanpub.com/globalmoves,,74,English,https://leanpub.com/u/caitlinmcdonald
https://leanpub.com/tonalli,,,El idioma del libro: Español,https://leanpub.com/u/villafuerte
https://leanpub.com/leanchangemethod,,368,English,https://leanpub.com/u/thomasjeffreyandersontwin
https://leanpub.com/thequietinspector,,7,English,https://leanpub.com/u/jonguenther
https://leanpub.com/patternsinc,,421,English,https://leanpub.com/u/adamtornhill
https://leanpub.com/invisibledisability,,6,English,https://leanpub.com/u/mayatrimner
https://leanpub.com/Mongolia2014,,,English,https://leanpub.com/u/woodegg
https://leanpub.com/codingindelphi,,170,English,https://leanpub.com/u/nickhodges
https://leanpub.com/riskofskin,,,English,https://leanpub.com/u/davidpollard
https://leanpub.com/ArchesInstallationGuide,,122,English,https://leanpub.com/u/arches
https://leanpub.com/introduccionalean,,43,El idioma del libro: Español,https://leanpub.com/u/josemiguelvivesmartinez
https://leanpub.com/fruitsofthespirit,,,English,https://leanpub.com/u/peterb
https://leanpub.com/settingupscientificpythonformacosx,,6,English,https://leanpub.com/u/gnperdue
https://leanpub.com/theknowledgeeconomy,,7,English,https://leanpub.com/u/kimparker
https://leanpub.com/typedphp,,,English,https://leanpub.com/u/assertchris
https://leanpub.com/emberjs-testingonrails,,,English,https://leanpub.com/u/anonymous2RpN87EE1BJw_Ul8CE0SeF
https://leanpub.com/watirways,,556,English,https://leanpub.com/u/jko
https://leanpub.com/developer_testing,,114,English,https://leanpub.com/u/alexandertarnowski
https://leanpub.com/CarnalConspiracy,,,English,https://leanpub.com/u/jamesleenathaniii
https://leanpub.com/ilestmort,,,Langue du livre : français,https://leanpub.com/u/sucredecendres
https://leanpub.com/thelightofthedragons,,2,English,https://leanpub.com/u/brynncharity
https://leanpub.com/batir-des-api-que-vous-aimerez,,,Langue du livre : français,https://leanpub.com/u/philsturgeon,https://leanpub.com/u/miclf
https://leanpub.com/writingwithscrivenerandleanpub,,33,English,https://leanpub.com/u/philipespinosa
https://leanpub.com/dream-rails-job,,,Chinese,https://leanpub.com/u/xdite
https://leanpub.com/wish,,,English,https://leanpub.com/u/dubber
https://leanpub.com/horse,,,English,https://leanpub.com/u/daveking
https://leanpub.com/darkroomretreat,,12,English,https://leanpub.com/u/andrewed
https://leanpub.com/android44appdevelopmentessentials,,28,English,https://leanpub.com/u/ebookfrenzy
https://leanpub.com/nodebeginner,,14631,English,https://leanpub.com/u/manuelkiessling
https://leanpub.com/kenwoodkitchenappliances,,,English,https://leanpub.com/u/russellhobbstoasters
https://leanpub.com/gettingvalueoutofagileretrospectives,,1257,English Nederlands Español,https://leanpub.com/u/lmsgoncalves,https://leanpub.com/u/benlinders
https://leanpub.com/fourladsopairts,,,English(Scots),https://leanpub.com/u/kincardinehistorygroup
https://leanpub.com/CollaborationGamesToolbox,,1086,English Español Русский язык,https://leanpub.com/u/karengreaves,https://leanpub.com/u/samanthalaing
https://leanpub.com/the-6rules-to-design-the-best-user-interfaces,,916,English,https://leanpub.com/u/julienbayle
https://leanpub.com/automation-and-monitoring-with-hubot,,66,English,https://leanpub.com/u/spajus
https://leanpub.com/Practicing-DDD,,2855,English,https://leanpub.com/u/scott7
https://leanpub.com/what-the-float,,91,English,https://leanpub.com/u/whattheflop
https://leanpub.com/lean,,610,English,https://leanpub.com/u/peter
https://leanpub.com/dubber-br,,,Idioma do Livro: Português,https://leanpub.com/u/dubber
https://leanpub.com/heronfable,,,English,https://leanpub.com/u/leemcintyre
https://leanpub.com/wealth-fundamentals,,239,English,https://leanpub.com/u/adrianharabula
https://leanpub.com/laravel4cookbook,,992,English Português (Brasileiro) 日本語 Español (España) italiana Turkish,https://leanpub.com/u/assertchris,https://leanpub.com/u/taylorotwell
https://leanpub.com/twilightstrategy,,3929,English,https://leanpub.com/u/theory
https://leanpub.com/Its_a_Jetsons_World_Chinese_Version,,,Chinese,https://leanpub.com/u/raviwu
https://leanpub.com/Brast,,2,Lingua del libro: italiana,https://leanpub.com/u/demetriobattaglia
https://leanpub.com/tb-mapping,,63,English,https://leanpub.com/u/tetradian
https://leanpub.com/TheOrderofLight,,2,English,https://leanpub.com/u/djamespawson
https://leanpub.com/marionette-serious-progression,,279,English,https://leanpub.com/u/davidsulc
https://leanpub.com/butterflies_and_sand,,9,English,https://leanpub.com/u/scribe
https://leanpub.com/meteortutorial,,210,English,https://leanpub.com/u/davidturnbull
https://leanpub.com/codebright-ru,,,Язык книги Русский язык,https://leanpub.com/u/daylerees,https://leanpub.com/u/cartoshka,https://leanpub.com/u/alaguna
https://leanpub.com/shakespeare,,,English,https://leanpub.com/u/rosbarber
https://leanpub.com/theidentityproject_theatlantichalf,,,English,https://leanpub.com/u/leonardepp
https://leanpub.com/laravel4cookbook-jp,,104,言語： 日本語,https://leanpub.com/u/assertchris,https://leanpub.com/u/taylorotwell,https://leanpub.com/u/hirokws
https://leanpub.com/toristemple,,,English,https://leanpub.com/u/beverhart
https://leanpub.com/ted_heads_up,,,English,https://leanpub.com/u/anonymous0p5TqVkPP1i9Hvy9VX6yx-
https://leanpub.com/unicorns,,,English,https://leanpub.com/u/fjfish
https://leanpub.com/lean-bites,,,English,https://leanpub.com/u/mmarschall,https://leanpub.com/u/danackerson
https://leanpub.com/livro-angularJS,,639,Idioma do Livro: Português,https://leanpub.com/u/danielschmitz,https://leanpub.com/u/douglaslira
https://leanpub.com/sapphireandsage,,14,English,https://leanpub.com/u/kayleighgrian
https://leanpub.com/seleniumideforstarter,,10,Thai,https://leanpub.com/u/platoosom
https://leanpub.com/sports,,15,English,https://leanpub.com/u/markgraban
https://leanpub.com/real-legal-normal,,46,Idioma do Livro: Português(Português do Brasil),https://leanpub.com/u/danielwildt
https://leanpub.com/everydayrailsrspec,,4131,English Chinese 日本語,https://leanpub.com/u/aaronsumner
https://leanpub.com/unitedfront,,5,English,https://leanpub.com/u/crisses
https://leanpub.com/iltalismanodelladriade,,2,Lingua del libro: italiana,https://leanpub.com/u/demetriobattaglia
https://leanpub.com/realsmartmachines,,15,English,https://leanpub.com/u/fergalbyrne
https://leanpub.com/Humeurs_Tunisiennes,,,Langue du livre : français,https://leanpub.com/u/didierlebouc3zNhP7WWr7PurZ_3XszIcS
https://leanpub.com/andrewchen,,1223,English,https://leanpub.com/u/andrewchen
https://leanpub.com/beatingviolence,,,English,https://leanpub.com/u/jamesshaw
https://leanpub.com/ReleasePlanning,,67,English,https://leanpub.com/u/samanthalaing,https://leanpub.com/u/karengreaves
https://leanpub.com/watirbook,,7496,English,https://leanpub.com/u/zeljkofilipin
https://leanpub.com/laravel3xdocs,,3,English,https://leanpub.com/u/mnishihan
https://leanpub.com/restful-api-design,,281,English,https://leanpub.com/u/caseysoftware,https://leanpub.com/u/jameshigginbotham
https://leanpub.com/coloradospringscoloradocsaguide,,,English,https://leanpub.com/u/coloradocsas
https://leanpub.com/sistagirlz-book-1-livin-just-enough-WHDFHL,,,English,https://leanpub.com/u/leamishell,https://leanpub.com/u/mrsreed
https://leanpub.com/tr4w,,2231,English,https://leanpub.com/u/obie,https://leanpub.com/u/kfaustino,https://leanpub.com/u/vitalykushner
https://leanpub.com/SriLanka2014,,,English
https://leanpub.com/tcoc,,59,English
https://leanpub.com/understandingrequirements,,,English,https://leanpub.com/u/anonymous0aUL9XrA5ERArJSQpoAF3u
https://leanpub.com/dataflowbook,,554,English,https://leanpub.com/u/mattcarkci
https://leanpub.com/cangjiedictionary,,,Chinese,https://leanpub.com/u/neilkeleher
https://leanpub.com/tco-podcasting-on-the-mac,,,English,https://leanpub.com/u/andyaffleck
https://leanpub.com/angularails,,137,English,https://leanpub.com/u/jonathanbirkholz,https://leanpub.com/u/jwo
https://leanpub.com/largescalesystems,,,English,https://leanpub.com/u/karangarewal21njjAk3n9tPQBQJKk46Rc
https://leanpub.com/SuccessMan,,29,English,https://leanpub.com/u/andrecronje
https://leanpub.com/cucumber_and_cheese,,836,English,https://leanpub.com/u/cheezy
https://leanpub.com/poeticbuttaflyexpressions,,17,English,https://leanpub.com/u/poeticbuttafly
https://leanpub.com/Nina2,,,English,https://leanpub.com/u/ddembe
https://leanpub.com/divergentstreams,,1791,English,https://leanpub.com/u/kylebylin
https://leanpub.com/emotionalmastery,,,English,https://leanpub.com/u/linhpham
https://leanpub.com/makingmoneyonlinefromhome,,,English,https://leanpub.com/u/paulmason
https://leanpub.com/zend-framework2-na-pratica,,32,Idioma do Livro: Português,https://leanpub.com/u/eminetto
https://leanpub.com/lispweb,,814,English,https://leanpub.com/u/adamtornhill
https://leanpub.com/selenium_recipes,,,English,https://leanpub.com/u/zhiminzhan
https://leanpub.com/manageyourjobsearch,,429,English,https://leanpub.com/u/johannarothman
https://leanpub.com/buildingphoneapplications,,,English,https://leanpub.com/u/vincedasta
https://leanpub.com/nonlinear,,,English,https://leanpub.com/u/jimkitzmiller
https://leanpub.com/searchingforlove,,6,English,https://leanpub.com/u/stephanieawbradley
https://leanpub.com/Ofertasycontratacionscrum,,52,El idioma del libro: Español,https://leanpub.com/u/anonymous2DNBhHQPr59f6Zh8TOkWI1
https://leanpub.com/joesagilereleaseplanning,,257,English,https://leanpub.com/u/josephlittle
https://leanpub.com/rebellion,,,English,https://leanpub.com/u/paulcamper
https://leanpub.com/kanbanforskeptics,,2296,English,https://leanpub.com/u/nickoostvogels
https://leanpub.com/gettingstartedhtml,,,English,https://leanpub.com/u/andybell
https://leanpub.com/triumphalaccounts,,,English,https://leanpub.com/u/anonymous0ZUsgo78P6Px0xy5NRMz1e
https://leanpub.com/neverservecoldcoffee,,,English,https://leanpub.com/u/mrlockyer
https://leanpub.com/thebeastsoftheearth,,,English,https://leanpub.com/u/blacksword
https://leanpub.com/What_Must_Be_Done_Chinese_Version,,,Chinese,https://leanpub.com/u/raviwu
https://leanpub.com/VimLikeAPro,,814,English,https://leanpub.com/u/tottinge
https://leanpub.com/yogabasics,,,English,https://leanpub.com/u/neilkeleher
https://leanpub.com/deploying_rails_applications-cn,,93,Chinese,https://leanpub.com/u/talkingquickly,https://leanpub.com/u/andor_chen
https://leanpub.com/markdown,,,English,https://leanpub.com/u/timsteinbach
https://leanpub.com/dealwithit,,453,English,https://leanpub.com/u/gavd
https://leanpub.com/codebright-jp,,47,言語： 日本語,https://leanpub.com/u/daylerees,https://leanpub.com/u/hirokws,https://leanpub.com/u/alaguna
https://leanpub.com/Myanmar2014,,,English,https://leanpub.com/u/woodegg
https://leanpub.com/socra,,476,English,https://leanpub.com/u/sandromancuso
https://leanpub.com/findingkingdavid,,,English
https://leanpub.com/lisphackers,,5909,English,https://leanpub.com/u/vseloved
https://leanpub.com/chessbegins,,23,English,https://leanpub.com/u/rossward
https://leanpub.com/perfectsoftware,,2,English,https://leanpub.com/u/jerryweinberg
https://leanpub.com/remainingrelevant,,,English,https://leanpub.com/u/roblambert121
https://leanpub.com/Japan2014,,,English,https://leanpub.com/u/woodegg
https://leanpub.com/Practical_AngularJS,,2020,English,https://leanpub.com/u/diniscruz
https://leanpub.com/uncensored,,585,English,https://leanpub.com/u/hunterwalk,https://leanpub.com/u/ericries
https://leanpub.com/metamorphosesoftitus,,,English,https://leanpub.com/u/davidpollard
https://leanpub.com/FaithgivesmeHope,,14,English,https://leanpub.com/u/andrecronje
https://leanpub.com/littleorangeubuntubook,,1580,English,https://leanpub.com/u/jamesgifford
https://leanpub.com/fotozoektocht,,45,Taal van het boek: Nederlands,https://leanpub.com/u/peterdoomen
https://leanpub.com/dinet,,82,Chinese(Traditional Chinese),https://leanpub.com/u/michaeltsai
https://leanpub.com/TrainingScrum,,203,English,https://leanpub.com/u/karengreaves,https://leanpub.com/u/samanthalaing
https://leanpub.com/crea-api-che-non-odierai,,,Lingua del libro: italiana,https://leanpub.com/u/philsturgeon,https://leanpub.com/u/damianoventurin
https://leanpub.com/incongruenter,,,English,https://leanpub.com/u/author
https://leanpub.com/emberjsguides,,271,English,https://leanpub.com/u/jahlom
https://leanpub.com/twinspiratie,,161,Taal van het boek: Nederlands,https://leanpub.com/u/twinspiratie
https://leanpub.com/excitingwebpages,,3,English,https://leanpub.com/u/mdavis
https://leanpub.com/laravel_in_pratica,,,Lingua del libro: italiana,https://leanpub.com/u/francescolettera
https://leanpub.com/Cambodia2014,,,English,https://leanpub.com/u/woodegg
https://leanpub.com/movingtohk,,5,English,https://leanpub.com/u/samatkinson
https://leanpub.com/freebsd10,,26,Sprache: Deutsch,https://leanpub.com/u/BenediktNiessen
https://leanpub.com/javascriptnosql,,99,English,https://leanpub.com/u/piyasde3eO0_mqkHBkv4Jfa8vBAy1
https://leanpub.com/EducationalExperience,,,English,https://leanpub.com/u/cynthiadagnal-myron
https://leanpub.com/game-development-design,,68,English,https://leanpub.com/u/tank
https://leanpub.com/php101crash-course,,7,English,https://leanpub.com/u/joshharington
https://leanpub.com/cancelled,,6,English,https://leanpub.com/u/cathievr
https://leanpub.com/playframeworknapratica,,54,Idioma do Livro: Português,https://leanpub.com/u/albertosouza
https://leanpub.com/denvercoloradocsaguide,,12,English,https://leanpub.com/u/coloradocsas
https://leanpub.com/newworld,,2,English,https://leanpub.com/u/earlgrey
https://leanpub.com/iossqlite,,2,English,https://leanpub.com/u/kevlangdo
https://leanpub.com/basicofsketch-ja,,6,言語： 日本語,https://leanpub.com/u/auieauieauieauie
https://leanpub.com/Genetics,,,English,https://leanpub.com/u/mesnard
https://leanpub.com/growing-rails,,453,English,https://leanpub.com/u/henning-koch,https://leanpub.com/u/thomas-eisenbarth
https://leanpub.com/backbonetutorials,,24325,English,https://leanpub.com/u/thomasdavis
https://leanpub.com/Practical_Jni4Net,,42,English,https://leanpub.com/u/diniscruz
https://leanpub.com/changesingenesis20,,183,English(British English),https://leanpub.com/u/garyjones
https://leanpub.com/handbookoftechnicalreviewsfourthedition,,5,English,https://leanpub.com/u/jerryweinberg
https://leanpub.com/tpldataflowbyexample,,255,English,https://leanpub.com/u/mattcarkci
https://leanpub.com/expectedvalue,,8,English
https://leanpub.com/blessed,,,English,https://leanpub.com/u/slamet
https://leanpub.com/b2webapp,,,Idioma do Livro: Português,https://leanpub.com/u/marciogalli
https://leanpub.com/littlemimiseries,,,English,https://leanpub.com/u/frankydotid
https://leanpub.com/your-first-ios-app,,481,English,https://leanpub.com/u/theashfurrow
https://leanpub.com/StartupSacrilege,,,English,https://leanpub.com/u/porlando
https://leanpub.com/desenvolvendo-apis,,,Idioma do Livro: Português(Brasileiro),https://leanpub.com/u/philsturgeon,https://leanpub.com/u/pedroborg_es
https://leanpub.com/remingtonmensshavers,,,English,https://leanpub.com/u/russellhobbstoasters
https://leanpub.com/50quickideas,,3931,English,https://leanpub.com/u/gojko
https://leanpub.com/coffeescript-ristretto,,1029,English,https://leanpub.com/u/raganwald
https://leanpub.com/bannedbooksweek,,,English(Essay),https://leanpub.com/u/derrikbulmer3Lmv1jV4T3TvEuHYGSacGr
https://leanpub.com/phantasy,,,English,https://leanpub.com/u/marlowesr
https://leanpub.com/flimflamman,,,English,https://leanpub.com/u/montypelerin
https://leanpub.com/bedbound,,,English Galician,https://leanpub.com/u/davidpollard
https://leanpub.com/wrinklefree,,,English,https://leanpub.com/u/matthiasak
https://leanpub.com/TheManInTheCistern,,,English,https://leanpub.com/u/anonymous0ZUsgo78P6Px0xy5NRMz1e
https://leanpub.com/naf,,2,English
https://leanpub.com/antifragilesoftware,,231,English,https://leanpub.com/u/russmiles
https://leanpub.com/jq11,,,Taal van het boek: Nederlands,https://leanpub.com/u/patrickverhaert
https://leanpub.com/gemstonesriseofthereluctant,,,English,https://leanpub.com/u/kaylagreen
https://leanpub.com/software-architecture-for-developers,,4388,English,https://leanpub.com/u/simonbrown
https://leanpub.com/leanselfexercisebook,,68,English
https://leanpub.com/aprimeronsql,,1140,English,https://leanpub.com/u/rbatra
https://leanpub.com/laravel,,,English 日本語 français Português (Brasileiro) Turkish,https://leanpub.com/u/taylorotwell
https://leanpub.com/dpride,,,English,https://leanpub.com/u/jillsanders
https://leanpub.com/intellectualcuriosity,,,English,https://leanpub.com/u/ajjuliani
https://leanpub.com/integrationtest,,,English,https://leanpub.com/u/nicolasfrankel
https://leanpub.com/oproveitodaduvida,,,Idioma do Livro: Português,https://leanpub.com/u/ricardoacastro
https://leanpub.com/whatsnewinjava8,,114,English,https://leanpub.com/u/adamldavis
https://leanpub.com/pasenino,,,Galician,https://leanpub.com/u/davidpollard
https://leanpub.com/orgintelligence,,85,English,https://leanpub.com/u/richardveryard
https://leanpub.com/zendframework2,,1209,Sprache: Deutsch English,https://leanpub.com/u/michaelromer
https://leanpub.com/emberjs_applications,,193,English,https://leanpub.com/u/ryakh
https://leanpub.com/ametaem30paginas,,,Idioma do Livro: Português,https://leanpub.com/u/joel-henry,https://leanpub.com/u/luisc
https://leanpub.com/ImpedimentsBook,,23,English,https://leanpub.com/u/tperry
https://leanpub.com/flicking,,,English,https://leanpub.com/u/lukasoberhuber
https://leanpub.com/mikistli_death-mexepic_vol1,,,English(American),https://leanpub.com/u/davidmartinez
https://leanpub.com/wakingupwell,,24,English,https://leanpub.com/u/jwmberkowitz
https://leanpub.com/howdoiusesourcegraphwithruby,,140,English,https://leanpub.com/u/satishtalim
https://leanpub.com/readevalprintlove001,,104,English,https://leanpub.com/u/fogus
https://leanpub.com/getting-to-iit-delhi,,522,English,https://leanpub.com/u/jpmahesh
https://leanpub.com/androidtutorial,,3,English,https://leanpub.com/u/kaviraj
https://leanpub.com/bouldercoloradocsaguide,,7,English,https://leanpub.com/u/coloradocsas
https://leanpub.com/findingpride,,,English,https://leanpub.com/u/jillsanders
https://leanpub.com/aprimeronjava,,1002,English,https://leanpub.com/u/rbatra
https://leanpub.com/structuring-backbone-with-requirejs-and-marionette,,984,English,https://leanpub.com/u/davidsulc
https://leanpub.com/clickeragilebook,,31,English,https://leanpub.com/u/bjorntikkanen
https://leanpub.com/Vietnam2014,,,English,https://leanpub.com/u/woodegg
https://leanpub.com/smtb,,74,English,https://leanpub.com/u/tottinge
https://leanpub.com/nightowls,,1882,English,https://leanpub.com/u/swizec
https://leanpub.com/fromthehillside,,,English,https://leanpub.com/u/stephenmoore
https://leanpub.com/poweroftwitterchats,,,English,https://leanpub.com/u/cindyfsolomon
https://leanpub.com/procurementintroduction,,88,English,https://leanpub.com/u/jorgelynch
https://leanpub.com/optimizingtheflow,,89,English,https://leanpub.com/u/paulocaroli
https://leanpub.com/hackteur,,32,Langue du livre : français,https://leanpub.com/u/alexis8nicolas
https://leanpub.com/Indonesia2014,,,English,https://leanpub.com/u/woodegg
https://leanpub.com/tco-apple-tv,,,English,https://leanpub.com/u/joshcenters
https://leanpub.com/painless_vim,,214,English,https://leanpub.com/u/natedickson
https://leanpub.com/4rulesofsimpledesign,,1208,English,https://leanpub.com/u/coreyhaines
https://leanpub.com/tb-services,,45,English,https://leanpub.com/u/tetradian
https://leanpub.com/runway,,101,English,https://leanpub.com/u/tomhoward
https://leanpub.com/modelingandsimulationwithbizagiprocessmodelerversion25,,,English,https://leanpub.com/u/theinstitute
https://leanpub.com/safariwnamibii,,,Polish,https://leanpub.com/u/kwisniewski
