BookUrl,NumberOfTweets,Readers,Language,AuthorUrl
https://leanpub.com/archetypes_state_of_play,,28,English,https://leanpub.com/u/devonsteiger
https://leanpub.com/nwotdbook,,144,English,https://leanpub.com/u/bcshorty
https://leanpub.com/goldgunsandgod,,,English,https://leanpub.com/u/juanmagg,https://leanpub.com/u/g3edge
https://leanpub.com/QuiztigMetBier,,,Taal van het boek: Nederlands,https://leanpub.com/u/peterdoomen
https://leanpub.com/KeepingSoftwareSoft,,54,English,https://leanpub.com/u/jasonroberts
https://leanpub.com/white-box-networking-in-2014,,43,English,https://leanpub.com/u/EtherealMind
https://leanpub.com/sko,,2,Dil: Turkish,https://leanpub.com/u/engineryildiz
https://leanpub.com/Korea2014,,,English,https://leanpub.com/u/woodegg
https://leanpub.com/booboothebluechicken,,,English,https://leanpub.com/u/amosavery
https://leanpub.com/scrumtips,,247,Språk: Swedish,https://leanpub.com/u/tobiasfors
https://leanpub.com/summer-mvc,,17,English,https://leanpub.com/u/rutishauser
https://leanpub.com/groovy-goodness-notebook,,,English,https://leanpub.com/u/mrhaki
https://leanpub.com/thekey-book1,,26,English,https://leanpub.com/u/amyalexandra
https://leanpub.com/christlike,,2,English,https://leanpub.com/u/otmedia
https://leanpub.com/agilereader,,7,English,https://leanpub.com/u/anonymous2BypmyCJHE3v-RIRGcRrgT
https://leanpub.com/hiringgeeks,,448,English,https://leanpub.com/u/johannarothman
https://leanpub.com/theinbetween,,,English,https://leanpub.com/u/costallee
https://leanpub.com/hunger-games-summary,,,English,https://leanpub.com/u/brevebooks
https://leanpub.com/deploying_rails_applications,,697,English Chinese,https://leanpub.com/u/talkingquickly
https://leanpub.com/node-principiante,,,El idioma del libro: Español,https://leanpub.com/u/obie,https://leanpub.com/u/manuelkiessling,https://leanpub.com/u/debbieandpablobontti
https://leanpub.com/LandoCruz,,13,English,https://leanpub.com/u/GeorgeDonnelly
https://leanpub.com/impossible,,,English,https://leanpub.com/u/rosbarber
https://leanpub.com/venturehacks,,1288,English,https://leanpub.com/u/nivi,https://leanpub.com/u/naval
https://leanpub.com/tabletinterpreter,,4,English,https://leanpub.com/u/adrechsel
https://leanpub.com/indoctrinator,,,English,https://leanpub.com/u/concepthacker
https://leanpub.com/tp-ecanvas,,36,English,https://leanpub.com/u/tetradian
https://leanpub.com/hpmor,,568,English,https://leanpub.com/u/eliezeryudkowsky,https://leanpub.com/u/stavros
https://leanpub.com/hippo4xmas,,4,Taal van het boek: Nederlands,https://leanpub.com/u/blowagie
https://leanpub.com/Singapore2014,,,English,https://leanpub.com/u/woodegg
https://leanpub.com/NaughtyNotions1,,,English,https://leanpub.com/u/naughtiescribe
https://leanpub.com/astralforce-1,,3,English,https://leanpub.com/u/anonymous2hLLJRPSv8igY9HWuG_NYz
https://leanpub.com/savedbyabug,,2,English,https://leanpub.com/u/paulbranski
https://leanpub.com/emergent,,45,English,https://leanpub.com/u/cesarioramos
https://leanpub.com/cocinanatural,,,El idioma del libro: Español,https://leanpub.com/u/juanmanuelferrera
https://leanpub.com/bloodanddust,,25,English(American English),https://leanpub.com/u/kemacleod
https://leanpub.com/nodecraftsman,,1561,English,https://leanpub.com/u/manuelkiessling
https://leanpub.com/theperpetualpapersofthepackofpets,,,English,https://leanpub.com/u/stanleyandkatrina
https://leanpub.com/solivagantsouls,,2,English,https://leanpub.com/u/evasabolcik
https://leanpub.com/LeanHomeschoolingYear,,,English,https://leanpub.com/u/cberkstresser
https://leanpub.com/sangueimmortale,,7,Lingua del libro: italiana,https://leanpub.com/u/manuelavalente
https://leanpub.com/roseonfire,,56,English,https://leanpub.com/u/ellanathornton-wheybrew
https://leanpub.com/thepatternmaker,,,English,https://leanpub.com/u/nicholasrobertlim
https://leanpub.com/ResponsibleDesignAndroid-Part1,,326,English,https://leanpub.com/u/jbrains
https://leanpub.com/jsf,,45,English,https://leanpub.com/u/muellermi
https://leanpub.com/coding-bootcamps,,107,English,https://leanpub.com/u/davidkim
https://leanpub.com/javascript-spessore,,239,English,https://leanpub.com/u/raganwald
https://leanpub.com/html5basic,,,Indonesian,https://leanpub.com/u/nurulimam
https://leanpub.com/craftingshakespeare,,31,English,https://leanpub.com/u/jillkswanson
https://leanpub.com/cstips,,811,English,https://leanpub.com/u/jasonroberts
https://leanpub.com/agileplanet,,221,English,https://leanpub.com/u/anonymous3AhjzDyvf5uAjSAXaF6H5Z
https://leanpub.com/managementmatters,,107,English,https://leanpub.com/u/johnhunter
https://leanpub.com/everydayrailsrspec-cn,,298,Chinese,https://leanpub.com/u/aaronsumner,https://leanpub.com/u/andor_chen
https://leanpub.com/lispwebtales,,424,English,https://leanpub.com/u/pvlpenev
https://leanpub.com/pro-git,,,Idioma do Livro: Português,https://leanpub.com/u/ericdouglas
https://leanpub.com/learn-how-products-get-started,,,English,https://leanpub.com/u/johnmcdowall
https://leanpub.com/rigid-heddle,,8,English,https://leanpub.com/u/matthewwilliams
https://leanpub.com/laravel4cookbook-pt-br,,,Idioma do Livro: Português(Brasileiro),https://leanpub.com/u/assertchris,https://leanpub.com/u/taylorotwell,https://leanpub.com/u/pedroborg_es
https://leanpub.com/afafpov,,,English,https://leanpub.com/u/autismfather
https://leanpub.com/Abandonmentparty,,23,English,https://leanpub.com/u/bradsmith
https://leanpub.com/noveltywaves,,,English,https://leanpub.com/u/zenbullets
https://leanpub.com/angularjs-zendframework2,,31,English,https://leanpub.com/u/michaelromer
https://leanpub.com/enigmatic-love,,2,English
https://leanpub.com/watir_recipes,,,English,https://leanpub.com/u/zhiminzhan
https://leanpub.com/painless_tmux,,75,English,https://leanpub.com/u/natedickson
https://leanpub.com/writingonthegowithscrivener,,6,English,https://leanpub.com/u/philipespinosa
https://leanpub.com/singularities-short,,18,English,https://leanpub.com/u/jgribeiro
https://leanpub.com/thathoosierscap,,,English,https://leanpub.com/u/daveking
https://leanpub.com/everwhere,,,English,https://leanpub.com/u/rebeccalee
https://leanpub.com/Nightfall,,5,"English(English. Characters have varying dialects, Latin, Gaelic, Japanese and Chinese words are employed for color.)",https://leanpub.com/u/maximillianderembourg
https://leanpub.com/jes,,,English,https://leanpub.com/u/nonfixe
https://leanpub.com/cpp11-rocks-gcc-edition,,,English,https://leanpub.com/u/alexkorban
https://leanpub.com/prescelti,,8,Lingua del libro: italiana,https://leanpub.com/u/manuelavalente
https://leanpub.com/dashofromance,,5,English,https://leanpub.com/u/elleclouse
https://leanpub.com/go-thestdlib,,167,English,https://leanpub.com/u/darkhelmetlive
https://leanpub.com/theincrementalarchitectsnapkin,,7,English,https://leanpub.com/u/ralfw
https://leanpub.com/practical_web_test_automation,,,English,https://leanpub.com/u/zhiminzhan
https://leanpub.com/nonprofitbookofawesome2013,,17,English,https://leanpub.com/u/johnfulwider
https://leanpub.com/devoirslean,,40,Langue du livre : français,https://leanpub.com/u/houdahamdane
https://leanpub.com/TheLeadershipGame,,336,English,https://leanpub.com/u/YvesHanoulle,https://leanpub.com/u/meikemertsch,https://leanpub.com/u/ignacehanoulle
https://leanpub.com/combinators,,842,English,https://leanpub.com/u/raganwald
https://leanpub.com/atailafire,,,English,https://leanpub.com/u/blfoxxe_mkitsune
https://leanpub.com/gooddaystory,,5,Thai,https://leanpub.com/u/platoosom
https://leanpub.com/teliganbyterstrategi,,,Språk: Swedish,https://leanpub.com/u/martinliss
https://leanpub.com/ControversialLove,,40,English,https://leanpub.com/u/churchjohnson28
https://leanpub.com/seanellis,,1235,English,https://leanpub.com/u/seanellis
https://leanpub.com/thehipcontrolguide,,34,English,https://leanpub.com/u/neilkeleher
https://leanpub.com/ZinC,,,English,https://leanpub.com/u/cc
https://leanpub.com/scrapingforjournalists,,1020,English,https://leanpub.com/u/paulbradshaw
https://leanpub.com/WhoisagileSouthAfrica,,19,English,https://leanpub.com/u/YvesHanoulle,https://leanpub.com/u/samanthalaing,https://leanpub.com/u/karengreaves
https://leanpub.com/modernjava,,56,English,https://leanpub.com/u/adamldavis
https://leanpub.com/leana,,4,English,https://leanpub.com/u/caroline
https://leanpub.com/tp-scan,,19,English,https://leanpub.com/u/tetradian
https://leanpub.com/alpha-dog,,17,English,https://leanpub.com/u/melodaf
https://leanpub.com/citizenvideo,,,English,https://leanpub.com/u/anonymous3z9asYEU17Xew5YXSpOCyh
https://leanpub.com/rails-101,,3822,Chinese,https://leanpub.com/u/xdite
https://leanpub.com/d3angularjs,,851,English,https://leanpub.com/u/fullstack,https://leanpub.com/u/vicapow
https://leanpub.com/archesv2installationguide,,225,English,https://leanpub.com/u/arches
https://leanpub.com/nodejs-backbone-software,,347,Chinese,https://leanpub.com/u/jollen
https://leanpub.com/mistressofmolecules,,,English,https://leanpub.com/u/jerryweinberg
https://leanpub.com/predicting-security-threats-with-splunk,,3,English,https://leanpub.com/u/alessandro-parisi
https://leanpub.com/conhecendo-ruby,,984,Idioma do Livro: Português,https://leanpub.com/u/taq
https://leanpub.com/opengate,,,English,https://leanpub.com/u/bdillahu
https://leanpub.com/quickguidefirefoxosdevelopment,,5792,English,https://leanpub.com/u/andregarzia
https://leanpub.com/D3-Tips-and-Tricks,,12026,English,https://leanpub.com/u/d3noob
https://leanpub.com/sistagirlz-book-3-neva-saw-it-comin,,,English,https://leanpub.com/u/leamishell
https://leanpub.com/yogaschmoga,,30,English,https://leanpub.com/u/michellemargaret
https://leanpub.com/nietzschesfootfalls,,,English,https://leanpub.com/u/davidpollard
https://leanpub.com/picturestalk,,15,English,https://leanpub.com/u/churchjohnson28
https://leanpub.com/gettingstuffdonelaravel,,,English Turkish 日本語,https://leanpub.com/u/chuckheintzelman
https://leanpub.com/testmobileapps,,,English,https://leanpub.com/u/jonathankohl
https://leanpub.com/xamarin-android-app-dev,,109,English,https://leanpub.com/u/dpatra
https://leanpub.com/sistagirlz-book-2-illusions,,,English,https://leanpub.com/u/leamishell,https://leanpub.com/u/mrsreed
https://leanpub.com/build-apis-you-wont-hate,,1308,English Português (Brasileiro) Turkish italiana français,https://leanpub.com/u/philsturgeon
https://leanpub.com/TheBestLaidPlans,,13,English,https://leanpub.com/u/fallyntalyn
https://leanpub.com/spanish-night,,5,English,https://leanpub.com/u/rosapjli
https://leanpub.com/cakephpunittesting,,44,English,https://leanpub.com/u/rrd
https://leanpub.com/grumpy-testing,,1278,English,https://leanpub.com/u/chartjes
https://leanpub.com/itsyourmove,,16,English,https://leanpub.com/u/robertdbrowniii
https://leanpub.com/academic-research,,25,English,https://leanpub.com/u/joanne
https://leanpub.com/teamleader,,1458,English,https://leanpub.com/u/royosherove
https://leanpub.com/roseinice,,7,English,https://leanpub.com/u/ellanathornton-wheybrew
https://leanpub.com/talesofthesoul,,13,English,https://leanpub.com/u/cadimartin
https://leanpub.com/AHoleInTheUniverse,,,English,https://leanpub.com/u/jonathangrant
https://leanpub.com/dirk-finley-something-borrowed,,5,English,https://leanpub.com/u/mikebranski
https://leanpub.com/recurring-revenue-web-agencies,,,English,https://leanpub.com/u/luckyisgood
https://leanpub.com/homeownerhacks,,,English,https://leanpub.com/u/concepthacker
https://leanpub.com/thesecretsofconsulting,,19,English,https://leanpub.com/u/jerryweinberg
https://leanpub.com/rebuildingmootools,,6,English,https://leanpub.com/u/assertchris
https://leanpub.com/appsters,,,English,https://leanpub.com/u/bobbygill
https://leanpub.com/clearingawaythecrapinmycap,,,English,https://leanpub.com/u/marksentoshirusso
https://leanpub.com/thesupernaturalparadox,,,English,https://leanpub.com/u/thraeelddim
https://leanpub.com/talktomebook,,,English,https://leanpub.com/u/suejohnston
https://leanpub.com/clojure-for-the-brave-and-true,,192,English,https://leanpub.com/u/nonrecursive
https://leanpub.com/gruntcookbook,,18,English,https://leanpub.com/u/mattgoldspink
https://leanpub.com/AgileQuizzitch,,137,English,https://leanpub.com/u/peterdoomen,https://leanpub.com/u/svencipido
https://leanpub.com/spreadsheetstories,,60,English,https://leanpub.com/u/paulbradshaw
https://leanpub.com/focusonyoursuccess,,,English,https://leanpub.com/u/philipespinosa
https://leanpub.com/thesimpleleader,,20,English,https://leanpub.com/u/anonymous256Fo-irDBKQWETKhY2C-5
https://leanpub.com/samuraithebeginning,,5,English,https://leanpub.com/u/poppingtonic
https://leanpub.com/ToevalBestaatNiet,,,Taal van het boek: Nederlands,https://leanpub.com/u/amyvanvre
https://leanpub.com/21stcenturynewsroom,,1034,English,https://leanpub.com/u/paulbradshaw
https://leanpub.com/recetasharekrsnaantiguas,,,English,https://leanpub.com/u/juanmanuelferrera
https://leanpub.com/Humeurs_Economiques,,,Langue du livre : français,https://leanpub.com/u/didierlebouc3zNhP7WWr7PurZ_3XszIcS
https://leanpub.com/themarchmontfalcon,,,English,https://leanpub.com/u/kestrel
https://leanpub.com/activitycentereddesign,,,English,https://leanpub.com/u/stephanschwab
https://leanpub.com/WhoIsAgile,,484,English Deutsch,https://leanpub.com/u/mfloryan,https://leanpub.com/u/andreachiou,https://leanpub.com/u/anonymous2GAOijwmP5tvyPt8RnpDGe,https://leanpub.com/u/YvesHanoulle,https://leanpub.com/u/micaarie,https://leanpub.com/u/peterdoomen
https://leanpub.com/defmacro,,102,English,https://leanpub.com/u/josephwilk
https://leanpub.com/shapescript,,16,English,https://leanpub.com/u/thomaskilian
https://leanpub.com/migrating2nbp,,,English,https://leanpub.com/u/jasonwexbridge,https://leanpub.com/u/walternyland
https://leanpub.com/lappendifiabe,,,Lingua del libro: italiana,https://leanpub.com/u/silviacasini,https://leanpub.com/u/laragazzacongliocchiverdi
https://leanpub.com/nightingalethrone,,8,English,https://leanpub.com/u/lunivore
https://leanpub.com/meninism,,13,English,https://leanpub.com/u/josephstash
https://leanpub.com/mermaidocean,,2,English,https://leanpub.com/u/daphodil0200
https://leanpub.com/phpusuluneuygun,,241,Dil: Turkish,https://leanpub.com/u/sineld
https://leanpub.com/memoirs-of-a-software-team-leader,,87,English,https://leanpub.com/u/lukaszwrobel
https://leanpub.com/battingat10,,21,English,https://leanpub.com/u/chickdubber
https://leanpub.com/angliai-utikalauz-itsoknak,,11,A könyv nyelve: magyar,https://leanpub.com/u/meza
https://leanpub.com/poeticlicense,,4,English,https://leanpub.com/u/crisses
https://leanpub.com/night,,374,English,https://leanpub.com/u/heraldleader
https://leanpub.com/ruphptherightway,,1368,Язык книги Русский язык,https://leanpub.com/u/getjump
https://leanpub.com/Sally_Strange_Grade_7,,,English,https://leanpub.com/u/nicorowinsky
https://leanpub.com/dnssecmastery,,91,English,https://leanpub.com/u/michaelwlucas
https://leanpub.com/memorytraining,,,English,https://leanpub.com/u/jaapmurre
https://leanpub.com/agile-expression-de-besoins,,152,Langue du livre : français,https://leanpub.com/u/thierrycros
https://leanpub.com/ScriptingEA,,,English,https://leanpub.com/u/thomaskilian
https://leanpub.com/solr-vs-elasticsearch,,13,English,https://leanpub.com/u/arafalov
https://leanpub.com/theengineer,,116,English,https://leanpub.com/u/eriknordeus
https://leanpub.com/manual,,721,English,https://leanpub.com/u/lenepp,https://leanpub.com/u/scott,https://leanpub.com/u/peter,https://leanpub.com/u/steveluscher
https://leanpub.com/learnjs-01,,81,English,https://leanpub.com/u/sethvincent
https://leanpub.com/InsideEA,,,English,https://leanpub.com/u/thomaskilian
https://leanpub.com/vagrantcookbook,,506,English Português,https://leanpub.com/u/erikaheidi
https://leanpub.com/mlaphp,,407,English,https://leanpub.com/u/pmjones
https://leanpub.com/wrinklefree-jquery-and-html5,,,English,https://leanpub.com/u/matthiasak
https://leanpub.com/nbp4beginners,,,English,https://leanpub.com/u/jasonwexbridge,https://leanpub.com/u/walternyland
https://leanpub.com/a-year-with-symfony,,926,English Español,https://leanpub.com/u/matthiasnoback
https://leanpub.com/fortcollinscoloradocsaguide,,3,English,https://leanpub.com/u/coloradocsas
https://leanpub.com/traveldiary,,11,English,https://leanpub.com/u/billymoon
https://leanpub.com/hideawayreflectionofalie,,,English,https://leanpub.com/u/sylusrademacher
https://leanpub.com/securingphp-coreconcepts,,181,English,https://leanpub.com/u/ccornutt
https://leanpub.com/codebright-tr,,56,Dil: Turkish,https://leanpub.com/u/daylerees,https://leanpub.com/u/sineld,https://leanpub.com/u/alaguna
https://leanpub.com/ttulodolivro1,,,English,https://leanpub.com/u/rmfavaretto
https://leanpub.com/eudatenschutz,,6,Sprache: Deutsch,https://leanpub.com/u/tante
https://leanpub.com/hibernate4-example-programs,,1613,English,https://leanpub.com/u/mohanarun
https://leanpub.com/pursuit,,3,English,https://leanpub.com/u/jimmurdoch
https://leanpub.com/emberonrails,,5,English,https://leanpub.com/u/owenerickson0PxpuXdnPChOIPS7XoBAbE
https://leanpub.com/SellingTestDrivenProjects,,,English,https://leanpub.com/u/judithandresen
https://leanpub.com/hipaaauditprogramprotocol,,,English,https://leanpub.com/u/deekayen
https://leanpub.com/startupflow,,169,English,https://leanpub.com/u/stanislasmarion,https://leanpub.com/u/charlesmiglietti,https://leanpub.com/u/louischatriot
https://leanpub.com/yourleadershipedge,,,English,https://leanpub.com/u/ravindertulsiani
https://leanpub.com/jsfun,,4094,English,https://leanpub.com/u/azat
https://leanpub.com/FollowtheLeader,,13,English
https://leanpub.com/programmerenvoorkinderen,,,Taal van het boek: Nederlands,https://leanpub.com/u/peter,https://leanpub.com/u/YvesHanoulle
https://leanpub.com/shattered,,,English,https://leanpub.com/u/clemmons-rockyproductions
https://leanpub.com/alwaysaduck,,145,English,https://leanpub.com/u/testobsessed
https://leanpub.com/criticamuzicala,,18,Limba cărții: român,https://leanpub.com/u/attilavago85
https://leanpub.com/dubber-de,,55,Sprache: Deutsch,https://leanpub.com/u/dubber
https://leanpub.com/bolsachica,,,English,https://leanpub.com/u/derrikbulmer3Lmv1jV4T3TvEuHYGSacGr
https://leanpub.com/MasteringBacklogs,,71,English,https://leanpub.com/u/samanthalaing,https://leanpub.com/u/karengreaves
https://leanpub.com/beyondkony2012,,1359,English,https://leanpub.com/u/amandataub
https://leanpub.com/sistagirlz-trivia,,,English,https://leanpub.com/u/leamishell,https://leanpub.com/u/mrsreed
https://leanpub.com/tco-pages,,983,English,https://leanpub.com/u/mcohen
https://leanpub.com/codehappy,,3103,English Español 日本語 italiana,https://leanpub.com/u/daylerees
https://leanpub.com/conhecendo-rails,,25,Idioma do Livro: Português,https://leanpub.com/u/taq
https://leanpub.com/dowhatyoulove,,8315,English,https://leanpub.com/u/raganwald
https://leanpub.com/EA-in-10-days,,302,English,https://leanpub.com/u/peterdoomen
https://leanpub.com/what-the-board,,92,English,https://leanpub.com/u/whattheflop
https://leanpub.com/aburningsecret,,,English,https://leanpub.com/u/beverlymontgomery
https://leanpub.com/fatshoulders,,21,English,https://leanpub.com/u/neilkeleher
https://leanpub.com/alexandhappy,,6,English,https://leanpub.com/u/jmoy
https://leanpub.com/agilerequirements,,72,English,https://leanpub.com/u/samanthalaing,https://leanpub.com/u/karengreaves
https://leanpub.com/napastokolisanja,,,Jezik knjige: Croatian,https://leanpub.com/u/davorbanovic
https://leanpub.com/gyrovagues,,24,English,https://leanpub.com/u/jaapkemp
https://leanpub.com/startuplessonslearned,,706,English,https://leanpub.com/u/ericries
https://leanpub.com/LectureNotesIntelligentAgentsSpring2013,,2,English,https://leanpub.com/u/federicogobbo
https://leanpub.com/troubleshoot-linux-server-and-networks,,,Sprache: Deutsch,https://leanpub.com/u/mamawe
https://leanpub.com/TheSkoolofLife,,491,English,https://leanpub.com/u/srinivasrao
https://leanpub.com/jeelabs,,759,English,https://leanpub.com/u/jcw
https://leanpub.com/lordofthedeer,,20,English(Deep),https://leanpub.com/u/sirildoreyes
https://leanpub.com/primalpassions,,70,English,https://leanpub.com/u/lynnalexandriamckendrick
https://leanpub.com/wordpressthemefromscratch,,,English,https://leanpub.com/u/jerickson
https://leanpub.com/laravel4-tr,,705,Dil: Turkish,https://leanpub.com/u/sineld
https://leanpub.com/principles-of-php-package-design,,155,English,https://leanpub.com/u/matthiasnoback
https://leanpub.com/phpprojectguide,,1268,English,https://leanpub.com/u/alexgarrett
https://leanpub.com/dubber,,2779,English Português Deutsch Estonian Español Greek,https://leanpub.com/u/dubber
https://leanpub.com/angularjs-cookbook,,65,English,https://leanpub.com/u/saschabrink
https://leanpub.com/eloquentjavascript,,437,English,https://leanpub.com/u/ericdouglas
https://leanpub.com/xmppopenfire,,5,Thai,https://leanpub.com/u/platoosom
https://leanpub.com/MoneyWealth,,18,English,https://leanpub.com/u/andrecronje
https://leanpub.com/iosfrp,,993,English,https://leanpub.com/u/theashfurrow
https://leanpub.com/apostolicbaptism,,6,English,https://leanpub.com/u/simonpeter
https://leanpub.com/pride-and-paradev,,,English,https://leanpub.com/u/alisterscott
https://leanpub.com/splitdecision,,5,English,https://leanpub.com/u/crisses
https://leanpub.com/autismfather,,41,English,https://leanpub.com/u/autismfather
https://leanpub.com/Practical_Git,,314,English,https://leanpub.com/u/diniscruz
https://leanpub.com/l4-offline-doc,,1713,English,https://leanpub.com/u/mnishihan
https://leanpub.com/huddam,,9,Dil: Turkish,https://leanpub.com/u/celaldengiz
https://leanpub.com/o3addiction,,,English,https://leanpub.com/u/juanmagg,https://leanpub.com/u/rodcaceres
https://leanpub.com/bizanalysiswithr,,45,English,https://leanpub.com/u/robertdbrowniii
https://leanpub.com/buildingsecurephpapps,,310,English Español,https://leanpub.com/u/benedmunds
https://leanpub.com/pubpath,,8,English,https://leanpub.com/u/anonymous27jH-VXtj2bhHFsVGej5re
https://leanpub.com/iword-food-additives-introduction,,2,Chinese,https://leanpub.com/u/iword
https://leanpub.com/thrive,,,English,https://leanpub.com/u/agileinsider
https://leanpub.com/bastards-regexes,,2684,English,https://leanpub.com/u/dnguyen
https://leanpub.com/prabhupadanow,,,English,https://leanpub.com/u/brajismadas,https://leanpub.com/u/draupadidasi
https://leanpub.com/zenia,,10,English,https://leanpub.com/u/zeniaofshaula
https://leanpub.com/appengine,,80,Idioma do Livro: Português,https://leanpub.com/u/renzo
https://leanpub.com/the-retrospective-handbook,,1194,English,https://leanpub.com/u/thekua
https://leanpub.com/silversongchild,,75,English,https://leanpub.com/u/lunivore
https://leanpub.com/shades-of-emotion,,,English,https://leanpub.com/u/rosapjli
https://leanpub.com/affarsplanftw,,,Språk: Swedish,https://leanpub.com/u/jesperforslund
https://leanpub.com/nobudgetbudget,,,English,https://leanpub.com/u/concepthacker
https://leanpub.com/Imperia,,68,Langue du livre : français,https://leanpub.com/u/yovanmenkevick
https://leanpub.com/phoenixreborn,,,English,https://leanpub.com/u/mickey98
https://leanpub.com/ansible-for-devops,,502,English,https://leanpub.com/u/geerlingguy
https://leanpub.com/javascript-allonge,,2269,English,https://leanpub.com/u/raganwald
https://leanpub.com/Making_Economic_Sense_Chinese_Version,,,Chinese,https://leanpub.com/u/raviwu
https://leanpub.com/the-dawning-of-twilight,,2,English,https://leanpub.com/u/rosapjli
https://leanpub.com/itspaybacktime,,12,English,https://leanpub.com/u/thesavvygrad
https://leanpub.com/triggerpoint,,4,English,https://leanpub.com/u/ryankurr
